forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
λογισθήσεται,3049,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será calculado,"ele(a) será calculado, será considerado, será contabilizado, será pensado, será imputado.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será calculado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
λυπηθήσεσθε,3076,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis lamentado,"vós sereis lamentado, sereis causado tristeza, sereis angustiado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sereis lamentado'.,Revisar o numero do particpio; provavel forma plural: 'lamentados'.
λυπηθῆναι,3076,V-ANP,Verbo - Aoristo Infinitivo Passiva,lamentar,"lamentar, causar tristeza, angustiar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'lamentar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
λυπηθῆτε,3076,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais lamentado,"vós sejais lamentado, sejais causado tristeza, sejais angustiado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais lamentado'.,Revisar o numero do particpio; provavel forma plural: 'lamentados'.
ἐλυτρώθητε,3084,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes redimido,"vós fostes redimido, fostes resgatado, fostes libertado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes redimido'.,Revisar o numero do particpio; provavel forma plural: 'redimidos'.
λυθήσονται,3089,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão soltado,"eles(as) serão soltado, serão liberado, serão dissolvido, serão quebrado, serão destruído",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão soltado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐλύθησαν,3089,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram soltado,"eles(as) foram soltado, foram liberado, foram dissolvido, foram quebrado, foram destruído",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram soltado'.,Revisar o numero do particpio; provavel forma plural: 'soltados'.
μαρανθήσεται,3133,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será murchado,"ele(a) será murchado, será desbotado, será definhado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será murchado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐμαρτυρήθησαν,3140,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram testemunhado,"eles(as) foram testemunhado, foram prestado depoimento, foram afirmado que viu, ouviu ou vivenciou algo.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram testemunhado'.,Revisar o numero do particpio; provavel forma plural: 'testemunhados'.
ἐματαιώθησαν,3154,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram tornado fútil,"eles(as) foram tornado fútil, foram tornado vão, foram levado ao vazio",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram tornado'.,Revisar o numero do particpio; provavel forma plural: 'tornados'.
ἐματαιώθησαν,3154,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram tornado fútil,"eles(as) foram tornado fútil, foram tornado vão, foram levado ao vazio",construao_inadequada,alta,Construo inadequada: 'foram tornado'.,"Reescrever com forma idiomatica, por exemplo 'foram tornados' ou 'tornaram-se'."
μάχεσθαι,3164,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,lutar,"lutar, brigar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'lutar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
μεγαλυνθήσεται,3170,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será engrandecido,"ele(a) será engrandecido, será exaltado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será engrandecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεγαλυνθῆναι,3170,V-ANP,Verbo - Aoristo Infinitivo Passiva,engrandecer,"engrandecer, exaltar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'engrandecer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
μεθύσκεσθαι,3182,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,embebedar,"embebedar, intoxicar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'embebedar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
μεθύσκεσθε,3182,V-PNM/P-2P,Verbo - Presente Infinitivo Média ou Passiva - 2ª Pessoa Plural,embebedar,"vós embebedar, intoxicar",media_passiva_ambigua,revisar,'V-PNM/P-2P' e media ou passiva e 'pt' e infinitivo ativo: 'embebedar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐμεθύσθησαν,3182,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram embebedado,"eles(as) foram embebedado, foram intoxicado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram embebedado'.,Revisar o numero do particpio; provavel forma plural: 'embebedados'.
μεθυσθῶσιν,3184,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam estado bêbado,"eles(as) sejam estado bêbado, sejam ficado intoxicado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam estado'.,Revisar o numero do particpio; provavel forma plural: 'estados'.
μεταστραφήσεται,3344,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será mudado,"ele(a) será mudado, será alterado, será pervertido, será transformado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será mudado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μετατραπήτω,3344,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é mudado,"ele(a) é mudado, é alterado, é pervertido, é transformado",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é mudado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μνησθῇς,3403,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,lembrares,"tu sejas lembrado, sejas estado atento",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'lembrares'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεμνηστευμένην,3423,V-RPP-AFS,Verbo - Perfeito Particípio Passiva - Acusativo Feminino Singular,estando prometida em casamento,"tendo sido noivado, se tendo sido envolvido",passiva_a_confirmar,revisar,"'V-RPP-AFS' e passiva, porem a passiva nao esta explicita em 'estando prometida em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεμνηστευμένῃ,3423,V-RPP-DFS,Verbo - Perfeito Particípio Passiva - Dativo Feminino Singular,à prometida em casamento,"tendo sido noivado, se tendo sido envolvido",passiva_a_confirmar,revisar,"'V-RPP-DFS' e passiva, porem a passiva nao esta explicita em 'à prometida em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
Μνηστευθείσης,3423,V-APP-GFS,Verbo - Aoristo Particípio Passiva - Genitivo Feminino Singular,da prometida em casamento,"tendo sido noivado, se tendo sido envolvido",passiva_a_confirmar,revisar,"'V-APP-GFS' e passiva, porem a passiva nao esta explicita em 'da prometida em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μοιχευθῆναι,3431,V-ANP,Verbo - Aoristo Infinitivo Passiva,cometer adultério,cometer adultério,passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'cometer adultério'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐμολύνθησαν,3435,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram contaminado,"eles(as) foram contaminado, foram manchado, foram poluído",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram contaminado'.,Revisar o numero do particpio; provavel forma plural: 'contaminados'.
ξενισθῶμεν,3579,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos entretido,"nós sejamos entretido, sejamos hospedado, sejamos surpreendido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejamos entretido'.,Revisar o numero do particpio; provavel forma plural: 'entretidos'.
οἰκοδομηθήσεται,3618,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será construído,"ele(a) será construído, será edificado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será construído'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὀφθήσεται,3708,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será visto,"ele(a) será visto, será percebido, será atentado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será visto'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὤφθησαν,3708,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram visto,"eles(as) foram visto, foram percebido, foram atentado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram visto'.,Revisar o numero do particpio; provavel forma plural: 'vistos'.
ὠργίσθησαν,3710,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram estado com raiva,"eles(as) foram estado com raiva, foram provocado a raiva",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram estado'.,Revisar o numero do particpio; provavel forma plural: 'estados'.
παιδευθῶσιν,3811,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam treinado,"eles(as) sejam treinado, sejam educado, sejam disciplinado, sejam instruído, sejam corrigido.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam treinado'.,Revisar o numero do particpio; provavel forma plural: 'treinados'.
παλαιωθήσονται,3822,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão envelhecido,"eles(as) serão envelhecido, serão tornado obsoleto",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão envelhecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παραδέξονταί,3858,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão recebido,"eles(as) serão recebido, serão aceitado, serão reconhecido",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão recebido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παραδέχεσθαι,3858,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,receber,"receber, aceitar, reconhecer",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'receber'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
παρεδέχθησαν,3858,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram recebido,"eles(as) foram recebido, foram aceitado, foram reconhecido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram recebido'.,Revisar o numero do particpio; provavel forma plural: 'recebidos'.
παραδοθήσεσθε,3860,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis entregado,"vós sereis entregado, sereis traído, sereis confiado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sereis entregado'.,Revisar o numero do particpio; provavel forma plural: 'entregados'.
παρεδόθητε,3860,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes entregado,"vós fostes entregado, fostes traído, fostes confiado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes entregado'.,Revisar o numero do particpio; provavel forma plural: 'entregados'.
παραιτεῖσθαι,3868,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,recusar,"recusar, rejeitar, evitar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'recusar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
παρακληθήσονται,3870,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão chamado para o seu lado,"eles(as) serão chamado para o seu lado, serão exortado, serão encorajado, serão confortado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão chamado para o seu lado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παρακληθῆναι,3870,V-ANP,Verbo - Aoristo Infinitivo Passiva,chamar para o seu lado,"chamar para o seu lado, exortar, encorajar, confortar",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'chamar para o seu lado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παρακληθῶσιν,3870,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam chamado para o seu lado,"eles(as) sejam chamado para o seu lado, sejam exortado, sejam encorajado, sejam confortado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam chamado'.,Revisar o numero do particpio; provavel forma plural: 'chamados'.
παρεκλήθησαν,3870,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram chamado para o seu lado,"eles(as) foram chamado para o seu lado, foram exortado, foram encorajado, foram confortado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram chamado'.,Revisar o numero do particpio; provavel forma plural: 'chamados'.
παραπορεύεσθαι,3899,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,passar,"passar, viajar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'passar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
παρατιθέναι,3908,V-ANP,Verbo - Aoristo Infinitivo Passiva,colocar ao lado,"colocar ao lado, colocar diante, confiar, comprometer",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'colocar ao lado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παρεισέδυσαν,3921,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram entrado secretamente,"eles(as) foram entrado secretamente, se foram infiltrado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram entrado'.,Revisar o numero do particpio; provavel forma plural: 'entrados'.
