forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
ἐκολοβώθησαν,2856,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram encurtados,eles(as) foram encurtado,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram encurtados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κορεσθέντες,2880,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido satisfeitos,"tendo sido satisfeitos, tendo sido preenchidos, tendo sido saciados",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido satisfeitos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κρεμασθέντων,2910,V-APP-GMP,Verbo - Aoristo Particípio Passiva - Genitivo Masculino Plural,tendo sido pendurados,"tendo sido pendurados, tendo sido suspendidos",passiva_a_confirmar,revisar,"'V-APP-GMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido pendurados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κριθήσεσθε,2919,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis julgados,vós sereis julgados,passiva_a_confirmar,revisar,"'V-FIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sereis julgados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κριθήσονται,2919,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão julgados,eles(as) serão julgados,passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão julgados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κριθῶσι,2919,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam julgados,"eles(as) sejam julgado, sejam decidido, sejam determinado",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam julgados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κριθῶσιν,2919,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam julgados,"eles(as) sejam julgado, sejam decidido, sejam determinado",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam julgados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κτισθέντες,2936,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido criados,"tendo sido criados, tendo sido formados, tendo sido feitos",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido criados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐκτίσθησαν,2936,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram criados,"eles(as) foram criado, foram formado, foram feito",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram criados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κυκλωθέντα,2944,V-APP-NNP,Verbo - Aoristo Particípio Passiva - Nominativo Neutro Plural,tendo sido cercados,"tendo sido cercados, tendo sido abrangidos",passiva_a_confirmar,revisar,"'V-APP-NNP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido cercados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
κωλυθέντες,2967,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido impedidos,"tendo sido impedidos, tendo sido proibidos, tendo sido restringidos",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido impedidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
λαληθέντων,2980,V-APP-GNP,Verbo - Aoristo Particípio Passiva - Genitivo Neutro Plural,tendo sido falados,"tendo sido falados, tendo sido proferidos",passiva_a_confirmar,revisar,"'V-APP-GNP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido falados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
λιθασθῶσιν,3034,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam apedrejados,"eles(as) sejam apedrejado, sejam atirado pedras",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam apedrejados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐλιθοβόλησαν,3036,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram apedrejados,"eles(as) foram apedrejado, foram atirado pedras",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram apedrejados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
λυπηθέντες,3076,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido entristecidos,"tendo lamentado, sido entristecidos, tendo sido angustiados",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido entristecidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
λυπηθήσεσθε,3076,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis entristecidos,"vós sereis entristecidos, angustiados",passiva_a_confirmar,revisar,"'V-FIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sereis entristecidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
λυπηθῆτε,3076,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais entristecidos,"vós sejais entristecidos, sejais angustiados",passiva_a_confirmar,revisar,"'V-ASP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sejais entristecidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐλυτρώθητε,3084,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes redimidos,"vós fostes redimido, fostes resgatado, fostes libertado",passiva_a_confirmar,revisar,"'V-AIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'fostes redimidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
λυθήσονται,3089,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão soltos,"eles(as) serão soltos, serão liberados, serão dissolvidos, serão quebrados, serão destruídos",passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão soltos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
λυθείσης,3089,V-APP-GFS,Verbo - Aoristo Particípio Passiva - Genitivo Feminino Singular,tendo sido solta,"tendo sido solta, tendo sido liberado, tendo sido dissolvido, tendo sido quebrado, tendo sido destruído",passiva_a_confirmar,revisar,"'V-APP-GFS' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido solta'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐλύθησαν,3089,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram soltos,"eles(as) foram soltos, foram liberados, foram dissolvidos, foram quebrados, foram destruídos",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram soltos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
μαρτυρηθέντες,3140,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido testemunhados,"tendo sido testemunhados, tendo sido prestados depoimento, tendo sido afirmados que viu, ouviu ou vivenciou algo.",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido testemunhados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐμαρτυρήθησαν,3140,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram testemunhados,"eles(as) foram testemunhado, foram prestado depoimento, foram afirmado que viu, ouviu ou vivenciou algo.",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram testemunhados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐματαιώθησαν,3154,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram tornados fúteis,"eles(as) foram tornados fúteis, foram tornados vãos, foram levados ao vazio",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram tornados fúteis'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐμεθύσθησαν,3182,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram embebedados,"eles(as) foram embebedados, foram intoxicados",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram embebedados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
μεταμεληθήσεται,3338,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,se arrependerá,"ele(a) se arrependerá, mudará de ideia",passiva_a_confirmar,revisar,"'V-FIP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'se arrependerá'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
μετεμελήθητε,3338,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,vos arrependestes,"vós vos arrependestes, mudastes de ideia",passiva_a_confirmar,revisar,"'V-AIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'vos arrependestes'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
μετετέθησαν,3346,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram transferidos,"eles(as) foram transferidos, foram alterados, foram removidos ou traduzir.",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram transferidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐμνήσθημεν,3403,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos lembrados,"nós fomos lembrado, fomos estado atento",passiva_a_confirmar,revisar,"'V-AIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'fomos lembrados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐμολύνθησαν,3435,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram contaminados,"eles(as) foram contaminado, foram manchado, foram poluído",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram contaminados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐμωράνθησαν,3471,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,tornaram-se tolos,"eles(as) tornaram-se tolos, insensatos, insípidos",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'tornaram-se tolos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ξενισθῶμεν,3579,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos entretidos,"nós sejamos entretido, sejamos hospedado, sejamos surpreendido",passiva_a_confirmar,revisar,"'V-ASP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'sejamos entretidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
οἰκοδομήθη,3618,V-AIP-3S,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Singular,foi construído,"ele(a) foi construído, foi edificado",passiva_a_confirmar,revisar,"'V-AIP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'foi construído'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
οἰκοδομηθήσεται,3618,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será construído,"ele(a) será construído, será edificado",passiva_a_confirmar,revisar,"'V-FIP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'será construído'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὁμοιωθέντες,3666,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido comparados,"se assemelhando, tendo sido comparados",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido comparados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὁμοιωθῆναι,3666,V-ANP,Verbo - Aoristo Infinitivo Passiva,ser semelhante,"ser semelhante, comparar",passiva_a_confirmar,revisar,"'V-ANP' é passiva, mas a tradução não explicita claramente a passiva: 'ser semelhante'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὁμοιωθῆτε,3666,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais semelhantes,"vós sejais semelhantes, sejais comparados",passiva_a_confirmar,revisar,"'V-ASP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sejais semelhantes'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὀφθέντες,3708,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido vistos,"tendo sido vistos, tendo sido percebidos, tendo sido atentados",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido vistos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὤφθησαν,3708,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram vistos,"eles(as) foram visto, foram percebido, foram atentado",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram vistos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ὠργίσθησαν,3710,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,estavam com raiva,eles(as) estavam com raiva,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'estavam com raiva'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
